ARDR,ARK,REP,BCH,BTC,BCC,BCN,ADA,DASH,DCR,EOS,ETC,ETH,GAS,GNT,MIOTA,KMD,LSK,LTC,MAID,XMR,XEM,NEO,OMG,PIVX,QTUM,XRP,STEEM,XLM,STRAT,PAY,USDT,WAVES,ZEC
0.225749,3.24209,19.0403,1295.03,6956.14,264.972,0.00117539,0.0267375,438.662,34.3775,1.58466,17.6428,337.081,19.6816,0.213783,0.676195,2.22775,7.96756,64.7749,0.414335,123.964,0.19577,29.9779,7.86162,3.24531,11.6883,0.210191,0.956606,0.0354795,3.56765,1.7065,1.0063,4.94756,280.345
0.226335,3.25958,19.0647,1292.21,6962.29,264.808,0.00116808,0.0268369,438.901,34.2798,1.60201,17.6422,337.246,19.7034,0.213783,0.678693,2.22846,7.99361,64.8975,0.411853,124.177,0.195606,29.9897,7.83707,3.19988,11.706,0.210342,0.957593,0.0351922,3.55484,1.70811,1.00601,4.96116,280.429
0.227286,3.24426,19.1138,1293.17,6968.93,265.217,0.00116539,0.0268787,438.585,34.5631,1.59612,17.6554,337.553,19.7712,0.214163,0.69213,2.23684,7.94434,64.925,0.413735,124.35,0.196488,30.0141,7.86299,3.20486,11.7074,0.210382,0.958283,0.0351997,3.56058,1.71783,1.00718,4.97261,280.118
0.228069,3.23663,19.0082,1292.77,6973.14,261.869,0.00117299,0.0268962,438.129,34.5534,1.59998,17.655,337.684,19.8691,0.214543,0.681719,2.22637,7.91247,65.0601,0.414654,124.228,0.195528,30.0186,7.86659,3.20696,11.7189,0.210378,0.959332,0.0353242,3.57133,1.71714,1.00711,4.98969,279.945
0.228257,3.23846,19.0288,1292.73,6978.28,259.041,0.00117452,0.0268382,438.31,34.5558,1.61438,17.6567,337.93,19.8758,0.214273,0.688417,2.24332,7.97424,65.0696,0.416064,124.091,0.195609,30.0287,7.85243,3.20832,11.7108,0.210675,0.959501,0.0353315,3.57694,1.70987,1.00669,5.02014,280.433
0.228257,3.23846,19.0288,1292.73,6978.28,259.041,0.00117452,0.0268382,438.31,34.5558,1.61438,17.6567,337.93,19.8758,0.214273,0.688417,2.24332,7.97424,65.0696,0.416064,124.091,0.195609,30.0287,7.85243,3.20832,11.7108,0.210675,0.959501,0.0353315,3.57694,1.70987,1.00669,5.02014,280.433
0.227794,3.26534,19.118,1285.28,7009.23,259.949,0.00118107,0.0269752,437.21,34.8834,1.62538,17.6545,338.243,20.071,0.215156,0.68712,2.252,7.90959,65.2219,0.418593,124.007,0.195995,30.1412,7.89789,3.22389,11.6947,0.210962,0.964379,0.0352828,3.55855,1.7098,1.00817,5.08144,279.344
0.229268,3.26929,19.1334,1289.48,7003.54,260.083,0.00117286,0.0267834,436.694,34.7707,1.62504,17.6116,337.862,20.1381,0.215039,0.678135,2.25339,7.8704,64.8889,0.415367,124.21,0.196303,30.1578,7.86786,3.22604,11.714,0.210481,0.965209,0.0352146,3.55795,1.7146,1.00722,5.0607,278.895
0.229268,3.26929,19.1334,1289.48,7003.54,260.083,0.00117253,0.0267834,435.307,34.7507,1.62504,17.6116,337.862,20.1381,0.215039,0.678135,2.25339,7.8704,64.7862,0.417562,124.007,0.196086,30.1578,7.86786,3.21947,11.714,0.210857,0.965209,0.0352967,3.55795,1.7146,1.00771,5.0607,278.895
0.229502,3.2541,19.0785,1282.23,7033.0,259.62,0.00117421,0.0268784,434.23,34.9569,1.62425,17.5525,337.208,19.9541,0.214368,0.685689,2.25208,7.89554,64.6365,0.416247,123.817,0.19617,30.0764,7.85734,3.21435,11.6835,0.211064,0.96296,0.0352199,3.55198,1.71913,1.00514,5.06654,277.488
0.228891,3.2626,19.107,1278.5,7037.86,260.844,0.00117594,0.0270056,434.518,35.1383,1.62047,17.5627,337.088,19.8448,0.215008,0.693414,2.23966,8.01269,64.5985,0.414403,124.045,0.197191,30.1076,7.85232,3.22945,11.7022,0.21071,0.967697,0.0352902,3.56634,1.71801,1.00841,5.03422,277.773
0.228291,3.2554,19.0999,1272.26,7048.32,260.535,0.001175,0.0270502,433.928,34.8527,1.61474,17.5434,336.681,19.8554,0.214846,0.701042,2.23718,8.07605,64.4589,0.414284,123.811,0.196797,30.0451,7.81735,3.22641,11.6715,0.210751,0.966612,0.0352866,3.56861,1.72185,1.00584,5.01866,277.043
0.228589,3.27992,19.0231,1271.07,7062.29,261.196,0.00118103,0.0270496,433.679,34.9463,1.61483,17.4551,336.628,19.8893,0.214896,0.696929,2.24292,8.15445,64.3349,0.413012,123.752,0.196607,30.0561,7.81338,3.2348,11.689,0.210425,0.969154,0.035234,3.59543,1.72838,1.00718,4.97493,277.849
0.228589,3.27992,19.123,1271.07,7107.78,261.717,0.00119778,0.0270496,434.172,35.0388,1.61483,17.5163,336.772,19.8893,0.215238,0.696929,2.24292,8.13173,64.3305,0.408661,123.773,0.196607,29.9949,7.81338,3.24159,11.689,0.212086,0.958644,0.035234,3.65118,1.72838,1.00761,4.9203,278.783
0.223265,3.2564,19.1044,1268.43,7119.32,263.362,0.00120833,0.0272061,434.591,34.7443,1.6077,17.5407,336.869,20.0467,0.216232,0.690846,2.23775,8.12741,64.3382,0.412563,124.094,0.197367,29.9051,7.75001,3.25529,11.7164,0.212102,0.966183,0.0351844,3.67332,1.71821,1.00801,4.91816,279.768
0.224588,3.22084,19.1824,1265.75,7157.99,264.039,0.00121054,0.0272072,433.59,34.6721,1.60283,17.4833,336.358,19.9593,0.216744,0.689256,2.24223,8.09974,64.4929,0.412999,123.854,0.197791,29.6485,7.66636,3.2306,11.7285,0.211665,0.967275,0.0348192,3.6602,1.70764,1.00793,4.87025,279.64
0.224328,3.19857,19.2049,1272.98,7146.52,263.219,0.00121205,0.0270234,432.786,34.5922,1.6007,17.3869,335.954,19.9766,0.216677,0.691379,2.22952,8.10613,64.39,0.41084,123.961,0.196337,29.7129,7.6493,3.28144,11.6854,0.210994,0.968088,0.0347372,3.61218,1.70291,1.00943,4.86097,279.549
0.223599,3.18082,19.1564,1278.57,7116.69,260.204,0.00120058,0.026972,432.171,34.4569,1.58706,17.4374,336.342,19.9384,0.215358,0.691691,2.24253,8.10978,64.2931,0.407939,124.106,0.196205,29.7293,7.69539,3.24306,11.7031,0.21174,0.961113,0.0349633,3.59941,1.70162,1.00715,4.92457,279.479
0.22323,3.15366,19.1012,1278.57,7119.61,259.066,0.0012008,0.026972,432.669,34.408,1.58706,17.4604,335.983,19.9384,0.215116,0.691691,2.24857,8.1405,64.2026,0.407204,124.243,0.196257,29.7874,7.69539,3.23857,11.7031,0.211564,0.959032,0.0348474,3.62643,1.70162,1.01003,4.92449,278.831
0.22323,3.15366,19.1012,1277.63,7119.61,259.066,0.0012008,0.027146,432.669,34.408,1.58627,17.4604,335.983,19.8897,0.215116,0.686597,2.24857,8.1405,64.2026,0.407204,124.243,0.196257,29.7874,7.69883,3.23857,11.7014,0.211564,0.959032,0.0348474,3.62643,1.7087,1.01003,4.92449,278.831
0.225504,3.17279,19.1251,1276.01,7145.7,260.786,0.00120407,0.0271971,433.256,34.5625,1.5972,17.4986,335.633,20.0762,0.21527,0.672806,2.25168,8.14486,64.4504,0.40989,124.537,0.197283,29.7772,7.61565,3.25308,11.7132,0.210619,0.96386,0.034839,3.62134,1.69994,1.00535,4.85069,279.759
0.225646,3.14132,19.0665,1273.49,7153.26,260.175,0.00117798,0.027206,432.643,34.5215,1.59214,17.5066,335.394,20.0322,0.214593,0.672481,2.22606,8.12853,64.3391,0.407755,124.176,0.196275,29.5223,7.60825,3.22483,11.6925,0.210669,0.956806,0.0349715,3.59565,1.69358,1.00617,4.83911,278.848
0.226128,3.1294,19.1258,1272.55,7156.17,260.998,0.00118641,0.0270764,432.742,34.63,1.59239,17.4707,336.087,19.9921,0.215275,0.673878,2.23132,8.25464,64.3759,0.407462,124.275,0.196725,29.6209,7.59766,3.22987,11.7182,0.210681,0.958094,0.0351446,3.6102,1.68671,1.00745,4.88584,279.136
0.225903,3.10635,19.1306,1262.23,7203.76,261.01,0.0011861,0.0270729,431.702,34.2142,1.58519,17.4318,335.633,19.9639,0.214556,0.669896,2.22618,8.24663,64.347,0.40794,124.067,0.196538,29.5721,7.59262,3.22752,11.7271,0.210459,0.957922,0.0347153,3.56721,1.68824,1.00613,4.85659,279.721
0.226236,3.10392,19.0774,1261.87,7224.36,263.016,0.00119556,0.0273659,433.228,34.7623,1.5851,17.4406,336.497,20.1156,0.215017,0.673281,2.27802,8.34034,64.2599,0.409681,124.45,0.197687,29.6378,7.60157,3.24831,11.7237,0.210639,0.964626,0.0346798,3.60729,1.68971,1.00792,4.80127,280.791
0.2269,3.09524,19.2818,1269.22,7220.78,263.966,0.00119493,0.0273837,431.612,34.7969,1.58407,17.4311,335.814,20.2485,0.214757,0.667765,2.30185,8.35981,64.0616,0.408651,124.722,0.197597,29.5616,7.56209,3.24535,11.7122,0.210651,0.967668,0.0349629,3.58599,1.68222,1.01042,4.81275,280.992
0.225261,3.07991,19.2251,1266.86,7208.76,262.833,0.00119396,0.0273454,431.094,33.7128,1.5739,17.418,335.291,20.0322,0.211983,0.667726,2.29172,8.45755,64.0501,0.411273,123.842,0.19683,29.4024,7.52683,3.23223,11.6708,0.210062,0.962053,0.0351013,3.5794,1.68596,1.00923,4.83271,280.728
0.225801,3.10629,19.0732,1270.74,7191.79,262.62,0.00119919,0.0273982,430.858,33.3272,1.57581,17.4057,335.19,19.9345,0.209674,0.676332,2.29248,8.53662,63.9995,0.41153,122.819,0.198291,29.343,7.50492,3.21828,11.7027,0.21057,0.961346,0.0352966,3.57288,1.68111,1.01021,4.82111,280.536
0.225613,3.08517,19.1081,1272.94,7174.92,261.807,0.00119423,0.0273173,430.89,33.2289,1.55785,17.454,335.167,20.0028,0.209573,0.682304,2.28397,8.46089,63.9611,0.410293,122.846,0.197444,29.3299,7.54111,3.19201,11.7058,0.210449,0.957622,0.0353222,3.57584,1.68532,1.01003,4.83688,279.915
0.225613,3.08517,19.1081,1272.94,7174.92,261.807,0.00120462,0.0273173,430.924,33.2289,1.55785,17.454,335.167,20.0028,0.209573,0.682304,2.28397,8.46089,64.025,0.409838,122.921,0.197444,29.3299,7.54111,3.19201,11.7058,0.210795,0.957622,0.0354146,3.57584,1.68532,1.00921,4.83688,279.915
0.226244,3.08322,19.0626,1272.73,7177.01,261.654,0.00120024,0.0272328,430.924,33.2075,1.55064,17.4644,335.402,19.8559,0.209748,0.680213,2.29688,8.36255,64.1005,0.409738,122.661,0.198004,29.3313,7.51313,3.19608,11.6844,0.210684,0.953126,0.0354672,3.57941,1.6729,1.00921,4.85061,279.802
0.225193,3.14899,19.008,1275.08,7140.45,260.676,0.00119021,0.0272651,431.736,33.2,1.55435,17.4858,334.977,19.6599,0.208748,0.681291,2.27934,8.44543,64.1206,0.410757,122.183,0.197802,29.2367,7.51511,3.17759,11.6763,0.21043,0.949514,0.0357039,3.56807,1.67024,1.00924,4.84151,279.264
0.225193,3.14899,19.008,1275.08,7140.45,260.676,0.00118489,0.0272651,431.736,33.2,1.55435,17.4858,334.977,19.6599,0.208748,0.681291,2.27934,8.44543,64.107,0.409992,121.992,0.197802,29.2367,7.51511,3.17759,11.6763,0.210941,0.949514,0.035891,3.56807,1.67024,1.00924,4.84151,279.264
0.225414,3.12433,18.9345,1281.52,7121.55,260.102,0.00118336,0.0272804,431.535,33.0455,1.57882,17.6101,335.546,19.6134,0.209146,0.685224,2.25076,8.36144,64.1164,0.410333,122.019,0.198686,29.1385,7.57585,3.16888,11.6783,0.211056,0.950449,0.0361569,3.60557,1.68005,1.00917,4.8533,280.142
0.225703,3.11044,18.9168,1266.53,7171.19,259.802,0.00118078,0.0272804,431.294,33.0646,1.56703,17.5357,335.251,19.5884,0.209089,0.684862,2.25047,8.37461,64.0812,0.408772,122.128,0.197791,29.2152,7.59204,3.165,11.6574,0.210855,0.949153,0.0356127,3.58083,1.68092,1.00586,4.83741,280.425
0.228041,3.14316,18.9945,1272.14,7152.1,261.521,0.00119156,0.0273581,433.516,33.2846,1.56567,17.5794,336.162,19.5907,0.209966,0.677387,2.26517,8.41468,64.1705,0.410195,122.238,0.199174,29.3328,7.6035,3.18196,11.6702,0.21134,0.95257,0.0360786,3.59333,1.70742,1.01022,4.86078,281.488
0.228511,3.14316,18.9538,1272.14,7159.77,261.521,0.00118815,0.0273581,433.473,33.1629,1.56567,17.598,335.646,19.5907,0.208772,0.677387,2.25825,8.36018,64.1376,0.4093,122.085,0.19926,29.4014,7.6035,3.18196,11.6702,0.210713,0.951834,0.0358936,3.62061,1.70742,1.00828,4.84182,281.459
0.227411,3.08831,18.9332,1266.09,7153.4,260.724,0.00118313,0.0273524,432.952,33.4585,1.56508,17.5959,335.881,19.5607,0.209057,0.679306,2.25033,8.39148,64.2071,0.411249,122.111,0.199328,29.4972,7.59884,3.16842,11.6811,0.211041,0.952953,0.0358804,3.6213,1.70147,1.00683,4.87042,283.075
0.227411,3.08831,18.9332,1266.09,7153.4,260.724,0.00118776,0.0273524,432.952,33.4585,1.56508,17.5959,335.881,19.5607,0.209057,0.679306,2.25033,8.39148,64.2905,0.411628,122.281,0.199328,29.4972,7.59884,3.16842,11.6811,0.210851,0.952953,0.0358804,3.6213,1.70147,1.00683,4.87042,283.075
0.228815,3.11492,18.9686,1259.73,7197.16,261.896,0.0011884,0.0274787,433.046,33.6507,1.56376,17.5182,336.336,19.5255,0.209709,0.68348,2.27785,8.36954,64.4396,0.410469,122.308,0.19966,29.5954,7.63776,3.18752,11.7056,0.210949,0.958081,0.0357834,3.6781,1.68849,1.00708,4.90168,285.016
0.229213,3.14391,18.9176,1255.68,7226.68,262.77,0.00120352,0.0275682,432.873,33.3881,1.57104,17.449,336.005,19.4739,0.210171,0.683244,2.26794,8.41629,64.4472,0.41195,122.638,0.19983,29.5902,7.63587,3.19043,11.7236,0.210965,0.960391,0.0357536,3.64543,1.68225,1.00721,4.92192,286.099
0.230884,3.14901,18.9213,1262.72,7209.61,263.31,0.00120712,0.0276277,432.476,33.672,1.5628,17.454,335.935,19.5467,0.21091,0.684937,2.2899,8.43475,64.4077,0.409876,122.572,0.200809,29.508,7.61712,3.19269,11.7122,0.211101,0.969952,0.0359667,3.67113,1.69008,1.00753,4.91658,289.188
0.229045,3.13231,18.8282,1256.98,7221.92,262.723,0.00120439,0.0274978,430.453,33.4888,1.56149,17.4632,335.321,19.338,0.211155,0.681831,2.29859,8.42383,64.3353,0.410061,122.326,0.200323,29.3067,7.56706,3.17971,11.6907,0.210953,0.967933,0.035927,3.61484,1.67412,1.00713,4.90843,293.299
0.229238,3.1316,18.7965,1255.07,7227.51,262.998,0.00121027,0.0275287,430.421,33.7979,1.55637,17.4421,334.835,19.3721,0.211723,0.678159,2.29511,8.39123,64.3925,0.409006,122.288,0.200417,29.1843,7.56685,3.18827,11.6637,0.211083,0.969026,0.0356754,3.62112,1.67415,1.00673,4.92907,297.874
0.230233,3.1316,18.8359,1255.07,7201.61,262.998,0.0012093,0.0275287,430.643,33.7979,1.55637,17.4421,334.835,19.3721,0.211723,0.678159,2.29511,8.39793,64.3376,0.40938,122.504,0.198988,29.0513,7.56685,3.18409,11.6637,0.210976,0.969275,0.0357218,3.61782,1.67415,1.00951,4.93559,297.874
0.229032,3.13478,18.7726,1260.81,7199.33,261.541,0.00120389,0.0273835,430.068,33.5947,1.54849,17.4085,333.69,19.0495,0.209765,0.680771,2.26686,8.31351,64.154,0.407095,122.278,0.198218,28.9405,7.51417,3.16649,11.6547,0.210337,0.965156,0.0356382,3.61924,1.66301,1.00558,4.90335,294.117
0.22836,3.13554,18.9058,1264.23,7193.68,261.749,0.00119327,0.0274064,430.583,33.5394,1.55022,17.4365,333.622,19.102,0.209947,0.678014,2.25961,8.21189,64.1512,0.407104,122.436,0.197712,28.9745,7.51077,3.14879,11.6735,0.210104,0.965914,0.0359353,3.61084,1.66269,1.00689,4.91494,290.036
0.228239,3.10107,18.8917,1259.2,7209.42,261.765,0.00119856,0.027413,431.379,33.6552,1.55598,17.5533,333.488,19.0353,0.209621,0.679697,2.26843,8.1554,64.0772,0.406811,122.152,0.198214,28.9087,7.51403,3.16494,11.6845,0.210463,0.968311,0.0357941,3.60657,1.66625,1.00603,4.90038,292.657
0.22849,3.10225,18.9187,1258.61,7206.84,262.033,0.00119772,0.0273024,433.096,33.6954,1.56582,17.5116,333.281,19.209,0.210241,0.681027,2.25994,8.21697,64.0948,0.409789,122.259,0.197605,28.9293,7.51556,3.15332,11.6895,0.210872,0.965961,0.0358046,3.63828,1.66832,1.00597,4.91227,291.46
0.228431,3.08538,18.8777,1260.5,7205.71,262.031,0.00119363,0.0272367,432.334,33.9039,1.56536,17.5271,333.089,19.4001,0.210177,0.680603,2.27049,8.12073,64.0675,0.408689,122.337,0.197385,28.9751,7.49892,3.16892,11.6773,0.2108,0.968976,0.035678,3.64161,1.67611,1.00589,4.91587,290.408
0.228111,3.08473,18.8562,1249.72,7253.02,262.265,0.00119404,0.0275434,432.116,34.013,1.56048,17.5146,333.101,19.4116,0.210238,0.684728,2.27216,7.95566,64.1183,0.409896,121.743,0.197234,28.9744,7.53985,3.17125,11.676,0.210789,0.966942,0.0356579,3.65561,1.65167,1.002,4.87323,289.591
0.230017,3.11396,18.9622,1254.23,7254.73,264.532,0.00120344,0.0275891,432.809,33.9984,1.55999,17.501,333.589,19.4274,0.211265,0.686199,2.2929,7.85546,64.2664,0.413653,122.262,0.198161,29.0925,7.52484,3.20157,11.7032,0.210867,0.976071,0.0359329,3.6854,1.66523,1.00797,4.92452,289.826
0.229239,3.09685,18.9014,1250.7,7244.42,263.391,0.00119797,0.027473,432.081,34.0309,1.55767,17.4601,332.883,19.2135,0.210252,0.68438,2.281,7.96218,64.0944,0.405917,121.608,0.197655,29.0427,7.51088,3.17311,11.6758,0.210732,0.972052,0.0356897,3.65699,1.66948,1.00607,4.88239,287.761
0.22881,3.09098,18.878,1244.94,7243.84,262.911,0.00119489,0.0275689,430.772,34.1021,1.56674,17.4215,332.486,19.2013,0.20971,0.685273,2.26917,7.95924,63.9983,0.4044,121.42,0.196958,28.9522,7.48753,3.16758,11.6668,0.21139,0.970364,0.0357489,3.63136,1.65492,1.005,4.87257,286.312
0.22881,3.09098,18.878,1244.94,7243.84,262.911,0.00119705,0.0275689,430.307,34.1021,1.56674,17.4215,332.486,19.2013,0.20971,0.685273,2.26917,7.95924,63.8899,0.402417,121.079,0.196702,28.9522,7.48753,3.16758,11.6668,0.211351,0.970364,0.0357489,3.63136,1.65492,1.00382,4.87257,286.312
0.22888,3.08845,18.8618,1243.52,7246.68,262.567,0.00119705,0.0274061,430.307,33.9897,1.57017,17.4149,332.416,19.0906,0.209477,0.682858,2.26317,7.95725,63.8899,0.402417,121.079,0.196702,28.958,7.49493,3.16539,11.6656,0.211899,0.969672,0.0357687,3.60337,1.64888,1.00382,4.85689,284.38
0.229142,3.10599,18.8736,1234.59,7265.96,263.974,0.0012131,0.027773,426.147,33.9741,1.58151,17.3476,332.363,19.4753,0.210374,0.686792,2.28974,8.05513,63.9338,0.394716,121.14,0.196764,28.8695,7.50893,3.18989,11.6645,0.212058,0.970021,0.0357262,3.59985,1.66489,1.00722,4.86869,284.265
0.228268,3.09472,18.7564,1221.92,7275.53,263.23,0.00120314,0.0275998,424.124,34.0683,1.59125,17.3355,330.981,19.2523,0.20949,0.686011,2.28568,8.16658,63.7119,0.402331,120.638,0.196262,28.7289,7.45059,3.18657,11.6577,0.211848,0.960239,0.0354636,3.58321,1.65283,1.00389,4.85513,284.53
0.228845,3.09319,18.8116,1212.26,7292.59,263.671,0.00120841,0.0274514,423.735,33.9694,1.59227,17.2617,330.239,19.4244,0.210309,0.686356,2.29812,8.06451,63.7984,0.401029,120.657,0.196828,28.4849,7.41248,3.179,11.6577,0.212023,0.958862,0.0352422,3.61171,1.64892,1.00301,4.86824,283.891
0.229564,3.098,18.7236,1212.26,7281.21,264.82,0.00121005,0.0274514,420.604,34.0989,1.59227,17.2543,330.535,19.4244,0.210913,0.686356,2.29722,8.12812,63.9646,0.405983,120.483,0.197468,28.3939,7.41248,3.18303,11.6781,0.21213,0.956631,0.0353904,3.61062,1.64892,1.00401,4.89049,283.747
0.229557,3.0914,18.72,1210.94,7300.06,264.445,0.00121338,0.0275793,420.2,34.0449,1.59492,17.2684,330.245,19.2934,0.210655,0.683578,2.29498,8.13172,63.8707,0.410329,119.75,0.197324,28.2578,7.36656,3.17865,11.635,0.211318,0.95988,0.035156,3.60339,1.6512,1.0032,4.88807,283.644
0.229458,3.09462,18.763,1207.38,7283.49,264.694,0.00121218,0.0274982,420.715,34.0298,1.57599,17.2155,330.667,19.309,0.210343,0.682151,2.29991,8.10302,63.8883,0.406088,119.696,0.197283,28.3794,7.33712,3.17398,11.653,0.211444,0.956725,0.0351553,3.61226,1.65836,1.00637,4.88472,281.934
0.228345,3.10033,18.6755,1221.58,7252.81,263.536,0.001215,0.0274459,420.026,33.8015,1.56767,17.2136,329.813,19.1489,0.209707,0.680736,2.29045,8.07689,63.6675,0.40343,119.366,0.197328,28.4072,7.317,3.15938,11.6158,0.210748,0.952891,0.0352576,3.59759,1.65195,1.00025,4.86589,279.113
0.228549,3.08313,18.6961,1219.59,7255.38,263.785,0.00120867,0.0274722,420.125,33.9825,1.56428,17.232,330.424,18.9843,0.210525,0.686338,2.30036,8.03117,63.786,0.403145,119.564,0.197075,28.3867,7.30843,3.1624,11.617,0.210632,0.948772,0.0352088,3.60004,1.65236,1.00394,4.89542,278.798
0.22827,3.10131,18.6611,1219.59,7262.83,263.699,0.00120628,0.0274722,418.472,33.9023,1.55598,17.2384,330.524,18.9778,0.210578,0.685472,2.30913,8.01911,63.7893,0.403564,119.192,0.196725,28.3386,7.31196,3.17513,11.6466,0.210569,0.942577,0.0355453,3.57416,1.64919,1.00202,4.89393,278.295
0.228545,3.10131,18.676,1215.71,7246.95,263.723,0.00121067,0.0274616,418.689,34.3207,1.55598,17.2578,330.698,18.9778,0.211039,0.685472,2.30932,7.95619,63.7941,0.406292,119.63,0.196008,28.4624,7.31196,3.14964,11.6466,0.210711,0.939413,0.0356209,3.5567,1.64919,1.00472,4.87852,278.927
0.227444,3.07569,18.6687,1232.48,7220.25,261.972,0.00120029,0.027467,418.721,34.0074,1.54986,17.3063,331.375,18.9343,0.210865,0.685867,2.29601,7.90936,63.7033,0.405136,119.98,0.194885,28.6624,7.39242,3.12032,11.633,0.210507,0.933135,0.0356834,3.51225,1.65639,1.00259,4.83918,278.877
0.226025,3.06464,18.6596,1236.78,7211.34,261.821,0.00120206,0.0273401,419.128,33.6815,1.53992,17.2935,331.535,19.0451,0.211766,0.690431,2.3007,7.93587,63.6917,0.403761,120.203,0.195411,28.8279,7.41137,3.12227,11.6639,0.210566,0.932116,0.0357437,3.49285,1.6579,1.00247,4.8386,278.96
0.227068,3.06555,18.7896,1242.54,7193.92,261.723,0.00120359,0.0272582,420.49,33.8922,1.54612,17.3087,332.202,19.0846,0.212412,0.696331,2.29891,7.9435,63.5938,0.406341,120.527,0.194859,28.8581,7.3988,3.12593,11.6224,0.210393,0.932001,0.0357348,3.48902,1.65783,1.00408,4.86484,279.013
0.226888,3.04816,18.7405,1245.01,7190.56,261.103,0.0012026,0.0272658,419.853,33.8196,1.55416,17.3084,332.414,18.9129,0.212575,0.698618,2.28726,8.00127,63.5998,0.404883,120.466,0.195585,28.9505,7.40768,3.11874,11.6305,0.210797,0.932637,0.0354383,3.51176,1.65682,1.00573,4.84053,279.983
0.226816,3.06573,18.7253,1250.18,7171.97,260.773,0.00120442,0.0272298,420.057,33.7827,1.55538,17.3484,333.924,19.203,0.213303,0.697704,2.29294,8.06643,63.7252,0.409045,120.84,0.195505,28.9254,7.47616,3.13995,11.6481,0.210987,0.93182,0.0356802,3.49772,1.65434,1.00387,4.90986,279.884
0.227267,3.07559,18.9252,1242.91,7199.6,260.731,0.00119708,0.027152,421.448,33.7821,1.57123,17.3573,334.217,19.4385,0.213879,0.701707,2.29199,8.01177,63.8453,0.406133,120.626,0.195746,28.9697,7.48613,3.11374,11.6389,0.21085,0.940107,0.0356761,3.53239,1.66063,1.00379,4.96916,279.983
0.227877,3.08641,18.8047,1235.68,7218.86,261.289,0.00120922,0.0272791,422.46,33.8742,1.57042,17.3508,334.041,19.429,0.213742,0.701796,2.30177,8.02723,63.9152,0.40743,120.471,0.196691,28.9206,7.48645,3.11536,11.6523,0.210909,0.933588,0.0356404,3.52064,1.66313,1.00566,5.0158,281.27
0.227774,3.10856,18.9488,1228.67,7239.7,261.687,0.00119819,0.0272486,423.077,33.9441,1.55899,17.3117,333.298,19.4054,0.212946,0.700853,2.30361,7.95616,63.9612,0.407011,119.969,0.196588,28.9209,7.49472,3.12006,11.6235,0.210913,0.943264,0.0356562,3.52321,1.65814,1.0043,5.0302,281.803
0.228554,3.13622,18.9663,1232.61,7248.33,262.916,0.00120561,0.0273769,423.772,34.3415,1.56804,17.3011,332.559,19.553,0.212893,0.693615,2.316,7.9633,63.9994,0.410449,120.295,0.196948,28.8966,7.47581,3.16557,11.6793,0.211303,0.946133,0.035792,3.52948,1.66099,1.00608,5.06126,282.422
0.228679,3.11793,18.9103,1234.25,7236.18,263.114,0.00121222,0.0274618,424.296,34.4068,1.56278,17.3181,333.043,19.4555,0.212477,0.703982,2.33165,7.91992,63.9097,0.407509,119.986,0.196974,28.759,7.47316,3.1667,11.6693,0.210755,0.948163,0.0359693,3.53087,1.65889,1.00733,5.04261,282.155
0.228679,3.11793,18.8469,1234.25,7236.18,263.114,0.00120437,0.0274618,423.94,34.2768,1.56278,17.3181,333.043,19.4555,0.212477,0.703982,2.33165,7.91992,63.7192,0.407759,119.586,0.196161,28.759,7.47316,3.15203,11.6693,0.211217,0.948163,0.0358717,3.53087,1.65889,1.003,5.04261,282.155
0.226526,3.14114,18.8404,1234.69,7211.79,262.078,0.00121116,0.0273494,424.123,34.1608,1.56815,17.3296,332.991,19.0112,0.213761,0.712626,2.32244,7.88841,63.7535,0.404353,119.454,0.196423,28.8906,7.4662,3.12926,11.6477,0.210852,0.936283,0.0360129,3.5013,1.64894,1.00431,5.07884,282.581
0.225614,3.11809,18.8156,1233.42,7217.7,261.422,0.00120593,0.0272784,423.002,34.5092,1.56887,17.3096,333.099,19.4121,0.213159,0.714215,2.31558,7.92348,63.7737,0.402628,119.503,0.194892,28.9181,7.48922,3.12106,11.6428,0.210901,0.941216,0.0359866,3.49865,1.65002,1.0033,5.07387,281.745
0.225614,3.11809,18.8156,1233.42,7217.7,261.422,0.00120593,0.0272784,423.002,34.5092,1.56887,17.3096,333.099,19.4121,0.213159,0.714215,2.31558,7.92348,63.7737,0.402628,119.503,0.194892,28.9181,7.48922,3.12106,11.6428,0.211044,0.941216,0.0359866,3.49865,1.65002,1.0033,5.07387,281.745
0.225917,3.10751,18.739,1227.95,7239.95,261.759,0.00121582,0.0273882,423.147,34.6059,1.57049,17.3243,333.466,19.4408,0.213161,0.715488,2.31895,7.99174,63.7442,0.407258,120.284,0.196947,28.9306,7.4634,3.13799,11.6403,0.211382,0.939803,0.035928,3.51981,1.64634,1.00368,5.0436,282.256
0.230279,3.11512,18.8467,1228.34,7243.35,263.084,0.00121652,0.0265083,423.207,34.5469,1.59097,17.2966,334.138,19.3219,0.214834,0.723981,2.30777,8.0395,63.9155,0.407481,119.95,0.196198,29.0065,7.55363,3.13397,11.6657,0.211287,0.947724,0.0360396,3.5336,1.64538,1.00503,5.04666,282.909
