ARDR,ARK,REP,BCH,BTC,BCC,BCN,ADA,DASH,DCR,EOS,ETC,ETH,GAS,GNT,MIOTA,KMD,LSK,LTC,MAID,XMR,XEM,NEO,OMG,PIVX,QTUM,XRP,STEEM,XLM,STRAT,PAY,USDT,WAVES,ZEC
0.191721,2.62362,18.6546,368.276,4332.39,139.176,0.0012626,0.0209236,305.068,30.535,0.595426,12.2553,296.322,28.5646,0.233738,0.552598,1.96801,5.40846,51.6977,0.456278,91.0368,0.215582,32.3495,8.65121,3.39098,11.7894,0.234503,1.19048,0.015115,3.68113,2.21639,1.00068,4.99541,262.091
0.190299,2.62417,18.6387,367.515,4335.4,139.213,0.00126592,0.0209712,305.11,30.5413,0.595848,12.2179,296.344,28.6875,0.233997,0.551906,1.9684,5.40267,51.6629,0.458763,91.0334,0.215501,32.2564,8.65635,3.39126,11.8007,0.234393,1.19717,0.0150836,3.69512,2.20878,1.00063,4.99743,262.255
0.190299,2.62417,18.6387,367.515,4335.4,139.213,0.00126053,0.0209712,304.803,30.4117,0.595848,12.2179,296.344,28.6875,0.233997,0.551906,1.9684,5.40267,51.7335,0.456376,90.977,0.215648,32.2564,8.65635,3.38808,11.8007,0.234783,1.19717,0.0150569,3.69512,2.20878,1.0001,4.99743,262.255
0.193369,2.63576,18.6535,367.958,4336.66,139.728,0.00126915,0.0209675,305.009,30.4044,0.59634,12.2616,296.754,28.6542,0.234257,0.552433,1.99247,5.4212,51.7379,0.460264,91.2488,0.216554,32.2703,8.65808,3.40076,11.8214,0.234497,1.20221,0.0151692,3.69263,2.19349,1.00031,5.01501,262.691
0.193735,2.64118,18.6853,369.148,4348.73,140.094,0.00126667,0.0210119,305.668,30.6482,0.599108,12.2681,297.225,28.7368,0.234856,0.55411,2.00063,5.42849,51.7595,0.460264,91.4479,0.216484,32.7967,8.72076,3.40893,11.8797,0.235034,1.19064,0.0151984,3.70087,2.21644,1.00078,5.02988,262.777
0.194149,2.61977,18.7032,369.212,4352.08,140.106,0.00126708,0.0208821,305.647,30.7145,0.599301,12.2839,297.186,28.7011,0.234733,0.55721,2.02237,5.42126,51.7576,0.461293,91.4313,0.2165,32.8247,8.73425,3.40926,11.8653,0.234471,1.19153,0.0152439,3.69126,2.21295,1.00124,5.02051,262.882
0.192001,2.60798,18.7122,369.229,4362.95,140.103,0.00126443,0.0209254,305.772,30.4782,0.600008,12.2949,297.447,28.6915,0.234854,0.555444,2.00094,5.42242,51.8882,0.460804,91.3669,0.216414,32.7395,8.7178,3.40924,11.862,0.234322,1.19147,0.0153074,3.70424,2.21883,0.999394,5.02515,263.223
0.192001,2.60798,18.7122,369.229,4362.95,140.103,0.00126443,0.0209254,305.772,30.4782,0.600008,12.2949,297.447,28.6915,0.234854,0.555444,2.00094,5.42242,51.8882,0.460804,91.3669,0.216414,32.7395,8.7178,3.40924,11.862,0.234322,1.19147,0.0153074,3.70424,2.21883,0.999394,5.02515,263.223
0.19389,2.65679,18.8646,371.283,4375.3,140.943,0.00127123,0.021197,306.781,30.6533,0.607021,12.324,297.859,28.7927,0.236686,0.556815,2.00129,5.44423,52.0587,0.463674,91.6605,0.218043,32.9962,8.77206,3.41009,11.9052,0.234431,1.21288,0.0153281,3.7223,2.26161,0.999659,5.0617,265.945
0.191173,2.65834,18.8707,370.995,4377.57,141.201,0.00127882,0.0211722,306.899,30.5956,0.606587,12.3228,298.168,29.0683,0.236926,0.556719,2.00311,5.45123,52.0511,0.463759,91.5131,0.218323,33.2251,8.80155,3.42958,11.9117,0.234578,1.21418,0.0153831,3.70377,2.26669,1.00196,5.05825,265.417
0.19135,2.64754,18.8106,370.399,4378.7,140.875,0.00127601,0.0211319,307.043,30.3948,0.608968,12.3104,298.106,29.2762,0.235216,0.555625,2.00805,5.44454,52.0734,0.464147,91.4507,0.21747,33.2366,8.80714,3.45996,11.8883,0.234547,1.21181,0.0154973,3.71277,2.25373,0.998773,5.04448,265.873
0.19135,2.64754,18.8106,370.399,4378.7,140.875,0.00127601,0.0211319,307.043,30.3948,0.608968,12.3104,298.106,29.2762,0.235216,0.555625,2.00805,5.44454,52.0734,0.464147,91.4507,0.21747,33.2366,8.80714,3.45996,11.8883,0.234547,1.21181,0.0154973,3.71277,2.25373,0.998773,5.04448,265.873
